DII,69656,33845,200066,4753169,2950,25514,0,0,475,16681,217144,682,315342,5004840,,09-12-2025
DII,69270,34210,197272,4736616,2950,24714,0,0,475,16816,233764,722,311497,5005312,,10-12-2025
DII,77545,35595,178772,4608153,1950,27294,0,0,325,14696,52474,462,300582,4696684,,01-12-2025
DII,75174,40343,178154,4681914,2950,27294,0,0,475,14696,69826,612,298743,4792695,,02-12-2025
DII,70205,44602,184628,4694262,2950,26224,0,0,475,15046,108562,672,299528,4848098,,03-12-2025
DII,70419,44423,177798,4694282,2950,26224,0,0,475,15410,123652,652,293276,4863009,,04-12-2025
DII,70563,35595,183021,4717312,2950,28324,0,0,475,16383,145108,612,301716,4898627,,05-12-2025
